userId	geneSymbol	geneName	entrezgene	gLink
HMGCLL1	HMGCLL1	3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1	54511	https://www.ncbi.nlm.nih.gov/gene/?term=54511
PGAM1	PGAM1	phosphoglycerate mutase 1	5223	https://www.ncbi.nlm.nih.gov/gene/?term=5223
COPS8	COPS8	COP9 signalosome subunit 8	10920	https://www.ncbi.nlm.nih.gov/gene/?term=10920
FARSB	FARSB	phenylalanyl-tRNA synthetase subunit beta	10056	https://www.ncbi.nlm.nih.gov/gene/?term=10056
GOLT1B	GOLT1B	golgi transport 1B	51026	https://www.ncbi.nlm.nih.gov/gene/?term=51026
RUNDC1	RUNDC1	RUN domain containing 1	146923	https://www.ncbi.nlm.nih.gov/gene/?term=146923
EIF4E	EIF4E	eukaryotic translation initiation factor 4E	1977	https://www.ncbi.nlm.nih.gov/gene/?term=1977
GPR137C	GPR137C	G protein-coupled receptor 137C	283554	https://www.ncbi.nlm.nih.gov/gene/?term=283554
TFB2M	TFB2M	transcription factor B2, mitochondrial	64216	https://www.ncbi.nlm.nih.gov/gene/?term=64216
LEPROTL1	LEPROTL1	leptin receptor overlapping transcript like 1	23484	https://www.ncbi.nlm.nih.gov/gene/?term=23484
BRWD1	BRWD1	bromodomain and WD repeat domain containing 1	54014	https://www.ncbi.nlm.nih.gov/gene/?term=54014
TIPRL	TIPRL	TOR signaling pathway regulator	261726	https://www.ncbi.nlm.nih.gov/gene/?term=261726
B3GALNT1	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	8706	https://www.ncbi.nlm.nih.gov/gene/?term=8706
PKM	PKM	pyruvate kinase M1/2	5315	https://www.ncbi.nlm.nih.gov/gene/?term=5315
DNAJA2	DNAJA2	DnaJ heat shock protein family (Hsp40) member A2	10294	https://www.ncbi.nlm.nih.gov/gene/?term=10294
INPP4B	INPP4B	inositol polyphosphate-4-phosphatase type II B	8821	https://www.ncbi.nlm.nih.gov/gene/?term=8821
CROT	CROT	carnitine O-octanoyltransferase	54677	https://www.ncbi.nlm.nih.gov/gene/?term=54677
FASTKD5	FASTKD5	FAST kinase domains 5	60493	https://www.ncbi.nlm.nih.gov/gene/?term=60493
TOM1L1	TOM1L1	target of myb1 like 1 membrane trafficking protein	10040	https://www.ncbi.nlm.nih.gov/gene/?term=10040
ITFG1	ITFG1	integrin alpha FG-GAP repeat containing 1	81533	https://www.ncbi.nlm.nih.gov/gene/?term=81533
GHITM	GHITM	growth hormone inducible transmembrane protein	27069	https://www.ncbi.nlm.nih.gov/gene/?term=27069
AGK	AGK	acylglycerol kinase	55750	https://www.ncbi.nlm.nih.gov/gene/?term=55750
DLG3	DLG3	discs large MAGUK scaffold protein 3	1741	https://www.ncbi.nlm.nih.gov/gene/?term=1741
FAM3C	FAM3C	family with sequence similarity 3 member C	10447	https://www.ncbi.nlm.nih.gov/gene/?term=10447
KLHDC3	KLHDC3	kelch domain containing 3	116138	https://www.ncbi.nlm.nih.gov/gene/?term=116138
TMEM242	TMEM242	transmembrane protein 242	729515	https://www.ncbi.nlm.nih.gov/gene/?term=729515
RFK	RFK	riboflavin kinase	55312	https://www.ncbi.nlm.nih.gov/gene/?term=55312
CLVS1	CLVS1	clavesin 1	157807	https://www.ncbi.nlm.nih.gov/gene/?term=157807
VDAC1	VDAC1	voltage dependent anion channel 1	7416	https://www.ncbi.nlm.nih.gov/gene/?term=7416
NBEA	NBEA	neurobeachin	26960	https://www.ncbi.nlm.nih.gov/gene/?term=26960
FEN1	FEN1	flap structure-specific endonuclease 1	2237	https://www.ncbi.nlm.nih.gov/gene/?term=2237
LZTFL1	LZTFL1	leucine zipper transcription factor like 1	54585	https://www.ncbi.nlm.nih.gov/gene/?term=54585
NECAP1	NECAP1	NECAP endocytosis associated 1	25977	https://www.ncbi.nlm.nih.gov/gene/?term=25977
DNAJC5	DNAJC5	DnaJ heat shock protein family (Hsp40) member C5	80331	https://www.ncbi.nlm.nih.gov/gene/?term=80331
BTBD10	BTBD10	BTB domain containing 10	84280	https://www.ncbi.nlm.nih.gov/gene/?term=84280
SEH1L	SEH1L	SEH1 like nucleoporin	81929	https://www.ncbi.nlm.nih.gov/gene/?term=81929
ATP6V1H	ATP6V1H	ATPase H+ transporting V1 subunit H	51606	https://www.ncbi.nlm.nih.gov/gene/?term=51606
NTN4	NTN4	netrin 4	59277	https://www.ncbi.nlm.nih.gov/gene/?term=59277
UGP2	UGP2	UDP-glucose pyrophosphorylase 2	7360	https://www.ncbi.nlm.nih.gov/gene/?term=7360
UQCRC2	UQCRC2	ubiquinol-cytochrome c reductase core protein 2	7385	https://www.ncbi.nlm.nih.gov/gene/?term=7385
SLC3A1	SLC3A1	solute carrier family 3 member 1	6519	https://www.ncbi.nlm.nih.gov/gene/?term=6519
EIF3M	EIF3M	eukaryotic translation initiation factor 3 subunit M	10480	https://www.ncbi.nlm.nih.gov/gene/?term=10480
FAM204A	FAM204A	family with sequence similarity 204 member A	63877	https://www.ncbi.nlm.nih.gov/gene/?term=63877
CAMK2D	CAMK2D	calcium/calmodulin dependent protein kinase II delta	817	https://www.ncbi.nlm.nih.gov/gene/?term=817
ATP6V1A	ATP6V1A	ATPase H+ transporting V1 subunit A	523	https://www.ncbi.nlm.nih.gov/gene/?term=523
JAZF1	JAZF1	JAZF zinc finger 1	221895	https://www.ncbi.nlm.nih.gov/gene/?term=221895
PIP4K2B	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta	8396	https://www.ncbi.nlm.nih.gov/gene/?term=8396
PDGFD	PDGFD	platelet derived growth factor D	80310	https://www.ncbi.nlm.nih.gov/gene/?term=80310
PPP3CB	PPP3CB	protein phosphatase 3 catalytic subunit beta	5532	https://www.ncbi.nlm.nih.gov/gene/?term=5532
ATP6AP2	ATP6AP2	ATPase H+ transporting accessory protein 2	10159	https://www.ncbi.nlm.nih.gov/gene/?term=10159
C5orf22	C5orf22	chromosome 5 open reading frame 22	55322	https://www.ncbi.nlm.nih.gov/gene/?term=55322
TSHZ3	TSHZ3	teashirt zinc finger homeobox 3	57616	https://www.ncbi.nlm.nih.gov/gene/?term=57616
ATP6V1E1	ATP6V1E1	ATPase H+ transporting V1 subunit E1	529	https://www.ncbi.nlm.nih.gov/gene/?term=529
ITGB3BP	ITGB3BP	integrin subunit beta 3 binding protein	23421	https://www.ncbi.nlm.nih.gov/gene/?term=23421
FBXO34	FBXO34	F-box protein 34	55030	https://www.ncbi.nlm.nih.gov/gene/?term=55030
ILDR2	ILDR2	immunoglobulin like domain containing receptor 2	387597	https://www.ncbi.nlm.nih.gov/gene/?term=387597
PFN2	PFN2	profilin 2	5217	https://www.ncbi.nlm.nih.gov/gene/?term=5217
DCAF6	DCAF6	DDB1 and CUL4 associated factor 6	55827	https://www.ncbi.nlm.nih.gov/gene/?term=55827
DBNDD1	DBNDD1	dysbindin domain containing 1	79007	https://www.ncbi.nlm.nih.gov/gene/?term=79007
TM2D1	TM2D1	TM2 domain containing 1	83941	https://www.ncbi.nlm.nih.gov/gene/?term=83941
TIMM22	TIMM22	translocase of inner mitochondrial membrane 22	29928	https://www.ncbi.nlm.nih.gov/gene/?term=29928
GLT8D2	GLT8D2	glycosyltransferase 8 domain containing 2	83468	https://www.ncbi.nlm.nih.gov/gene/?term=83468
GPRASP2	GPRASP2	G protein-coupled receptor associated sorting protein 2	114928	https://www.ncbi.nlm.nih.gov/gene/?term=114928
ORC5	ORC5	origin recognition complex subunit 5	5001	https://www.ncbi.nlm.nih.gov/gene/?term=5001
NDUFA5	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5	4698	https://www.ncbi.nlm.nih.gov/gene/?term=4698
REEP5	REEP5	receptor accessory protein 5	7905	https://www.ncbi.nlm.nih.gov/gene/?term=7905
ZDHHC21	ZDHHC21	zinc finger DHHC-type containing 21	340481	https://www.ncbi.nlm.nih.gov/gene/?term=340481
KCNAB1	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1	7881	https://www.ncbi.nlm.nih.gov/gene/?term=7881
PAM	PAM	peptidylglycine alpha-amidating monooxygenase	5066	https://www.ncbi.nlm.nih.gov/gene/?term=5066
ARMCX2	ARMCX2	armadillo repeat containing X-linked 2	9823	https://www.ncbi.nlm.nih.gov/gene/?term=9823
ARHGAP32	ARHGAP32	Rho GTPase activating protein 32	9743	https://www.ncbi.nlm.nih.gov/gene/?term=9743
PCDHA6	PCDHA6	protocadherin alpha 6	56142	https://www.ncbi.nlm.nih.gov/gene/?term=56142
ARMT1	ARMT1	acidic residue methyltransferase 1	79624	https://www.ncbi.nlm.nih.gov/gene/?term=79624
MTMR7	MTMR7	myotubularin related protein 7	9108	https://www.ncbi.nlm.nih.gov/gene/?term=9108
NDFIP1	NDFIP1	Nedd4 family interacting protein 1	80762	https://www.ncbi.nlm.nih.gov/gene/?term=80762
UGCG	UGCG	UDP-glucose ceramide glucosyltransferase	7357	https://www.ncbi.nlm.nih.gov/gene/?term=7357
CALM1	CALM1	calmodulin 1	801	https://www.ncbi.nlm.nih.gov/gene/?term=801
SATB1	SATB1	SATB homeobox 1	6304	https://www.ncbi.nlm.nih.gov/gene/?term=6304
MOAP1	MOAP1	modulator of apoptosis 1	64112	https://www.ncbi.nlm.nih.gov/gene/?term=64112
TRAPPC6B	TRAPPC6B	trafficking protein particle complex 6B	122553	https://www.ncbi.nlm.nih.gov/gene/?term=122553
PRKY	PRKY	protein kinase Y-linked (pseudogene)	5616	https://www.ncbi.nlm.nih.gov/gene/?term=5616
DDX3Y	DDX3Y	DEAD-box helicase 3 Y-linked	8653	https://www.ncbi.nlm.nih.gov/gene/?term=8653
UTY	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	7404	https://www.ncbi.nlm.nih.gov/gene/?term=7404
EIF1AY	EIF1AY	eukaryotic translation initiation factor 1A Y-linked	9086	https://www.ncbi.nlm.nih.gov/gene/?term=9086
KDM5D	KDM5D	lysine demethylase 5D	8284	https://www.ncbi.nlm.nih.gov/gene/?term=8284
ZFY	ZFY	zinc finger protein Y-linked	7544	https://www.ncbi.nlm.nih.gov/gene/?term=7544
RPS4Y1	RPS4Y1	ribosomal protein S4 Y-linked 1	6192	https://www.ncbi.nlm.nih.gov/gene/?term=6192
NLGN4Y	NLGN4Y	neuroligin 4 Y-linked	22829	https://www.ncbi.nlm.nih.gov/gene/?term=22829
USP9Y	USP9Y	ubiquitin specific peptidase 9 Y-linked	8287	https://www.ncbi.nlm.nih.gov/gene/?term=8287
