userId	geneSymbol	geneName	entrezgene	gLink
NPEPPS	NPEPPS	aminopeptidase puromycin sensitive	9520	https://www.ncbi.nlm.nih.gov/gene/?term=9520
B3GNT2	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	10678	https://www.ncbi.nlm.nih.gov/gene/?term=10678
BEGAIN	BEGAIN	brain enriched guanylate kinase associated	57596	https://www.ncbi.nlm.nih.gov/gene/?term=57596
FBXO44	FBXO44	F-box protein 44	93611	https://www.ncbi.nlm.nih.gov/gene/?term=93611
DBN1	DBN1	drebrin 1	1627	https://www.ncbi.nlm.nih.gov/gene/?term=1627
CIART	CIART	circadian associated repressor of transcription	148523	https://www.ncbi.nlm.nih.gov/gene/?term=148523
B3GALT1	B3GALT1	beta-1,3-galactosyltransferase 1	8708	https://www.ncbi.nlm.nih.gov/gene/?term=8708
STIL	STIL	STIL, centriolar assembly protein	6491	https://www.ncbi.nlm.nih.gov/gene/?term=6491
MRPS26	MRPS26	mitochondrial ribosomal protein S26	64949	https://www.ncbi.nlm.nih.gov/gene/?term=64949
MATK	MATK	megakaryocyte-associated tyrosine kinase	4145	https://www.ncbi.nlm.nih.gov/gene/?term=4145
DDN	DDN	dendrin	23109	https://www.ncbi.nlm.nih.gov/gene/?term=23109
WNT5A	WNT5A	Wnt family member 5A	7474	https://www.ncbi.nlm.nih.gov/gene/?term=7474
FGD1	FGD1	FYVE, RhoGEF and PH domain containing 1	2245	https://www.ncbi.nlm.nih.gov/gene/?term=2245
EFNB2	EFNB2	ephrin B2	1948	https://www.ncbi.nlm.nih.gov/gene/?term=1948
SEPT5	SEPT5	septin 5	5413	https://www.ncbi.nlm.nih.gov/gene/?term=5413
KCNJ4	KCNJ4	potassium voltage-gated channel subfamily J member 4	3761	https://www.ncbi.nlm.nih.gov/gene/?term=3761
ACTRT3	ACTRT3	actin related protein T3	84517	https://www.ncbi.nlm.nih.gov/gene/?term=84517
CUX2	CUX2	cut like homeobox 2	23316	https://www.ncbi.nlm.nih.gov/gene/?term=23316
PCDHB13	PCDHB13	protocadherin beta 13	56123	https://www.ncbi.nlm.nih.gov/gene/?term=56123
LYPLA1	LYPLA1	lysophospholipase 1	10434	https://www.ncbi.nlm.nih.gov/gene/?term=10434
PCDHA3	PCDHA3	protocadherin alpha 3	56145	https://www.ncbi.nlm.nih.gov/gene/?term=56145
LSAMP	LSAMP	limbic system associated membrane protein	4045	https://www.ncbi.nlm.nih.gov/gene/?term=4045
GABRA5	GABRA5	gamma-aminobutyric acid type A receptor alpha5 subunit	2558	https://www.ncbi.nlm.nih.gov/gene/?term=2558
AIFM1	AIFM1	apoptosis inducing factor mitochondria associated 1	9131	https://www.ncbi.nlm.nih.gov/gene/?term=9131
SDCBP2	SDCBP2	syndecan binding protein 2	27111	https://www.ncbi.nlm.nih.gov/gene/?term=27111
CAMK2G	CAMK2G	calcium/calmodulin dependent protein kinase II gamma	818	https://www.ncbi.nlm.nih.gov/gene/?term=818
QRICH1	QRICH1	glutamine rich 1	54870	https://www.ncbi.nlm.nih.gov/gene/?term=54870
HS3ST2	HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2	9956	https://www.ncbi.nlm.nih.gov/gene/?term=9956
MMP17	MMP17	matrix metallopeptidase 17	4326	https://www.ncbi.nlm.nih.gov/gene/?term=4326
SBK1	SBK1	SH3 domain binding kinase 1	388228	https://www.ncbi.nlm.nih.gov/gene/?term=388228
PCDH10	PCDH10	protocadherin 10	57575	https://www.ncbi.nlm.nih.gov/gene/?term=57575
VPS37D	VPS37D	VPS37D, ESCRT-I subunit	155382	https://www.ncbi.nlm.nih.gov/gene/?term=155382
PCDHGA4	PCDHGA4	protocadherin gamma subfamily A, 4	56111	https://www.ncbi.nlm.nih.gov/gene/?term=56111
ADGRB1	ADGRB1	adhesion G protein-coupled receptor B1	575	https://www.ncbi.nlm.nih.gov/gene/?term=575
SPARCL1	SPARCL1	SPARC like 1	8404	https://www.ncbi.nlm.nih.gov/gene/?term=8404
C6orf120	C6orf120	chromosome 6 open reading frame 120	387263	https://www.ncbi.nlm.nih.gov/gene/?term=387263
COG5	COG5	component of oligomeric golgi complex 5	10466	https://www.ncbi.nlm.nih.gov/gene/?term=10466
BAIAP3	BAIAP3	BAI1 associated protein 3	8938	https://www.ncbi.nlm.nih.gov/gene/?term=8938
SLC7A10	SLC7A10	solute carrier family 7 member 10	56301	https://www.ncbi.nlm.nih.gov/gene/?term=56301
TMEM155	TMEM155	transmembrane protein 155	132332	https://www.ncbi.nlm.nih.gov/gene/?term=132332
CD46	CD46	CD46 molecule	4179	https://www.ncbi.nlm.nih.gov/gene/?term=4179
ITGA4	ITGA4	integrin subunit alpha 4	3676	https://www.ncbi.nlm.nih.gov/gene/?term=3676
CREG1	CREG1	cellular repressor of E1A stimulated genes 1	8804	https://www.ncbi.nlm.nih.gov/gene/?term=8804
YIPF5	YIPF5	Yip1 domain family member 5	81555	https://www.ncbi.nlm.nih.gov/gene/?term=81555
TUB	TUB	tubby bipartite transcription factor	7275	https://www.ncbi.nlm.nih.gov/gene/?term=7275
STEAP1	STEAP1	STEAP family member 1	26872	https://www.ncbi.nlm.nih.gov/gene/?term=26872
ACVR1C	ACVR1C	activin A receptor type 1C	130399	https://www.ncbi.nlm.nih.gov/gene/?term=130399
MAPK10	MAPK10	mitogen-activated protein kinase 10	5602	https://www.ncbi.nlm.nih.gov/gene/?term=5602
SAMD10	SAMD10	sterile alpha motif domain containing 10	140700	https://www.ncbi.nlm.nih.gov/gene/?term=140700
RBP4	RBP4	retinol binding protein 4	5950	https://www.ncbi.nlm.nih.gov/gene/?term=5950
NEURL1	NEURL1	neuralized E3 ubiquitin protein ligase 1	9148	https://www.ncbi.nlm.nih.gov/gene/?term=9148
CAMSAP3	CAMSAP3	calmodulin regulated spectrin associated protein family member 3	57662	https://www.ncbi.nlm.nih.gov/gene/?term=57662
EPHA3	EPHA3	EPH receptor A3	2042	https://www.ncbi.nlm.nih.gov/gene/?term=2042
JPH3	JPH3	junctophilin 3	57338	https://www.ncbi.nlm.nih.gov/gene/?term=57338
MYL6B	MYL6B	myosin light chain 6B	140465	https://www.ncbi.nlm.nih.gov/gene/?term=140465
P2RY12	P2RY12	purinergic receptor P2Y12	64805	https://www.ncbi.nlm.nih.gov/gene/?term=64805
ATP5MF-PTCD1	ATP5MF-PTCD1	ATP5MF-PTCD1 readthrough	100526740	https://www.ncbi.nlm.nih.gov/gene/?term=100526740
ABCD2	ABCD2	ATP binding cassette subfamily D member 2	225	https://www.ncbi.nlm.nih.gov/gene/?term=225
KPNA6	KPNA6	karyopherin subunit alpha 6	23633	https://www.ncbi.nlm.nih.gov/gene/?term=23633
ADAMTS8	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8	11095	https://www.ncbi.nlm.nih.gov/gene/?term=11095
IMPG1	IMPG1	interphotoreceptor matrix proteoglycan 1	3617	https://www.ncbi.nlm.nih.gov/gene/?term=3617
NAT8L	NAT8L	N-acetyltransferase 8 like	339983	https://www.ncbi.nlm.nih.gov/gene/?term=339983
KLF16	KLF16	Kruppel like factor 16	83855	https://www.ncbi.nlm.nih.gov/gene/?term=83855
ARHGEF28	ARHGEF28	Rho guanine nucleotide exchange factor 28	64283	https://www.ncbi.nlm.nih.gov/gene/?term=64283
PRPS1P2	PRPS1P2	phosphoribosyl pyrophosphate synthetase 1 pseudogene 2	100421295	https://www.ncbi.nlm.nih.gov/gene/?term=100421295
MTATP6P1	MTATP6P1	MT-ATP6 pseudogene 1	106480796	https://www.ncbi.nlm.nih.gov/gene/?term=106480796
TTC9B	TTC9B	tetratricopeptide repeat domain 9B	148014	https://www.ncbi.nlm.nih.gov/gene/?term=148014
LINC01574	LINC01574	long intergenic non-protein coding RNA 1574	102577424	https://www.ncbi.nlm.nih.gov/gene/?term=102577424
MAST4	MAST4	microtubule associated serine/threonine kinase family member 4	375449	https://www.ncbi.nlm.nih.gov/gene/?term=375449
SAMD14	SAMD14	sterile alpha motif domain containing 14	201191	https://www.ncbi.nlm.nih.gov/gene/?term=201191
LINC01361	LINC01361	long intergenic non-protein coding RNA 1361	101927498	https://www.ncbi.nlm.nih.gov/gene/?term=101927498
GGH	GGH	gamma-glutamyl hydrolase	8836	https://www.ncbi.nlm.nih.gov/gene/?term=8836
IL1RAP	IL1RAP	interleukin 1 receptor accessory protein	3556	https://www.ncbi.nlm.nih.gov/gene/?term=3556
HACD3	HACD3	3-hydroxyacyl-CoA dehydratase 3	51495	https://www.ncbi.nlm.nih.gov/gene/?term=51495
MSC	MSC	musculin	9242	https://www.ncbi.nlm.nih.gov/gene/?term=9242
GNAL	GNAL	G protein subunit alpha L	2774	https://www.ncbi.nlm.nih.gov/gene/?term=2774
TMOD2	TMOD2	tropomodulin 2	29767	https://www.ncbi.nlm.nih.gov/gene/?term=29767
NCS1	NCS1	neuronal calcium sensor 1	23413	https://www.ncbi.nlm.nih.gov/gene/?term=23413
PTGER3	PTGER3	prostaglandin E receptor 3	5733	https://www.ncbi.nlm.nih.gov/gene/?term=5733
CPA4	CPA4	carboxypeptidase A4	51200	https://www.ncbi.nlm.nih.gov/gene/?term=51200
GUK1	GUK1	guanylate kinase 1	2987	https://www.ncbi.nlm.nih.gov/gene/?term=2987
ABR	ABR	ABR, RhoGEF and GTPase activating protein	29	https://www.ncbi.nlm.nih.gov/gene/?term=29
SNRNP25	SNRNP25	small nuclear ribonucleoprotein U11/U12 subunit 25	79622	https://www.ncbi.nlm.nih.gov/gene/?term=79622
LINGO2	LINGO2	leucine rich repeat and Ig domain containing 2	158038	https://www.ncbi.nlm.nih.gov/gene/?term=158038
PSIP1	PSIP1	PC4 and SFRS1 interacting protein 1	11168	https://www.ncbi.nlm.nih.gov/gene/?term=11168
PRSS3	PRSS3	serine protease 3	5646	https://www.ncbi.nlm.nih.gov/gene/?term=5646
RTP1	RTP1	receptor transporter protein 1	132112	https://www.ncbi.nlm.nih.gov/gene/?term=132112
SYBU	SYBU	syntabulin	55638	https://www.ncbi.nlm.nih.gov/gene/?term=55638
RMDN3	RMDN3	regulator of microtubule dynamics 3	55177	https://www.ncbi.nlm.nih.gov/gene/?term=55177
CCDC110	CCDC110	coiled-coil domain containing 110	256309	https://www.ncbi.nlm.nih.gov/gene/?term=256309
ZC3HAV1L	ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like	92092	https://www.ncbi.nlm.nih.gov/gene/?term=92092
STIM1	STIM1	stromal interaction molecule 1	6786	https://www.ncbi.nlm.nih.gov/gene/?term=6786
LRP3	LRP3	LDL receptor related protein 3	4037	https://www.ncbi.nlm.nih.gov/gene/?term=4037
ABI1	ABI1	abl interactor 1	10006	https://www.ncbi.nlm.nih.gov/gene/?term=10006
PPARGC1A	PPARGC1A	PPARG coactivator 1 alpha	10891	https://www.ncbi.nlm.nih.gov/gene/?term=10891
LGI1	LGI1	leucine rich glioma inactivated 1	9211	https://www.ncbi.nlm.nih.gov/gene/?term=9211
MTX3	MTX3	metaxin 3	345778	https://www.ncbi.nlm.nih.gov/gene/?term=345778
CAMK2N2	CAMK2N2	calcium/calmodulin dependent protein kinase II inhibitor 2	94032	https://www.ncbi.nlm.nih.gov/gene/?term=94032
BRINP1	BRINP1	BMP/retinoic acid inducible neural specific 1	1620	https://www.ncbi.nlm.nih.gov/gene/?term=1620
SNURF	SNURF	SNRPN upstream reading frame	8926	https://www.ncbi.nlm.nih.gov/gene/?term=8926
SULF2	SULF2	sulfatase 2	55959	https://www.ncbi.nlm.nih.gov/gene/?term=55959
SLC37A1	SLC37A1	solute carrier family 37 member 1	54020	https://www.ncbi.nlm.nih.gov/gene/?term=54020
CSGALNACT1	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	55790	https://www.ncbi.nlm.nih.gov/gene/?term=55790
ATP2B2	ATP2B2	ATPase plasma membrane Ca2+ transporting 2	491	https://www.ncbi.nlm.nih.gov/gene/?term=491
SH3RF3	SH3RF3	SH3 domain containing ring finger 3	344558	https://www.ncbi.nlm.nih.gov/gene/?term=344558
C1orf115	C1orf115	chromosome 1 open reading frame 115	79762	https://www.ncbi.nlm.nih.gov/gene/?term=79762
PIK3R4	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4	30849	https://www.ncbi.nlm.nih.gov/gene/?term=30849
CLTB	CLTB	clathrin light chain B	1212	https://www.ncbi.nlm.nih.gov/gene/?term=1212
IFT57	IFT57	intraflagellar transport 57	55081	https://www.ncbi.nlm.nih.gov/gene/?term=55081
SLC4A7	SLC4A7	solute carrier family 4 member 7	9497	https://www.ncbi.nlm.nih.gov/gene/?term=9497
FBLN7	FBLN7	fibulin 7	129804	https://www.ncbi.nlm.nih.gov/gene/?term=129804
GSK3B	GSK3B	glycogen synthase kinase 3 beta	2932	https://www.ncbi.nlm.nih.gov/gene/?term=2932
SAMD15	SAMD15	sterile alpha motif domain containing 15	161394	https://www.ncbi.nlm.nih.gov/gene/?term=161394
RPL7L1	RPL7L1	ribosomal protein L7 like 1	285855	https://www.ncbi.nlm.nih.gov/gene/?term=285855
TMEM200A	TMEM200A	transmembrane protein 200A	114801	https://www.ncbi.nlm.nih.gov/gene/?term=114801
EAF1-AS1	EAF1-AS1	EAF1 antisense RNA 1	100873956	https://www.ncbi.nlm.nih.gov/gene/?term=100873956
CCDC126	CCDC126	coiled-coil domain containing 126	90693	https://www.ncbi.nlm.nih.gov/gene/?term=90693
C1orf21	C1orf21	chromosome 1 open reading frame 21	81563	https://www.ncbi.nlm.nih.gov/gene/?term=81563
EPHA7	EPHA7	EPH receptor A7	2045	https://www.ncbi.nlm.nih.gov/gene/?term=2045
TDRKH	TDRKH	tudor and KH domain containing	11022	https://www.ncbi.nlm.nih.gov/gene/?term=11022
POLR2B	POLR2B	RNA polymerase II subunit B	5431	https://www.ncbi.nlm.nih.gov/gene/?term=5431
NUDT4	NUDT4	nudix hydrolase 4	11163	https://www.ncbi.nlm.nih.gov/gene/?term=11163
KRAS	KRAS	KRAS proto-oncogene, GTPase	3845	https://www.ncbi.nlm.nih.gov/gene/?term=3845
ARHGAP20	ARHGAP20	Rho GTPase activating protein 20	57569	https://www.ncbi.nlm.nih.gov/gene/?term=57569
CD164	CD164	CD164 molecule	8763	https://www.ncbi.nlm.nih.gov/gene/?term=8763
GCNT1	GCNT1	glucosaminyl (N-acetyl) transferase 1	2650	https://www.ncbi.nlm.nih.gov/gene/?term=2650
ATXN7L3B	ATXN7L3B	ataxin 7 like 3B	552889	https://www.ncbi.nlm.nih.gov/gene/?term=552889
KIF3A	KIF3A	kinesin family member 3A	11127	https://www.ncbi.nlm.nih.gov/gene/?term=11127
KITLG	KITLG	KIT ligand	4254	https://www.ncbi.nlm.nih.gov/gene/?term=4254
TCAF1P1	TCAF1P1	TRPM8 channel associated factor 1 pseudogene 1	653199	https://www.ncbi.nlm.nih.gov/gene/?term=653199
RAP2B	RAP2B	RAP2B, member of RAS oncogene family	5912	https://www.ncbi.nlm.nih.gov/gene/?term=5912
CLTC	CLTC	clathrin heavy chain	1213	https://www.ncbi.nlm.nih.gov/gene/?term=1213
SHANK1	SHANK1	SH3 and multiple ankyrin repeat domains 1	50944	https://www.ncbi.nlm.nih.gov/gene/?term=50944
NAPG	NAPG	NSF attachment protein gamma	8774	https://www.ncbi.nlm.nih.gov/gene/?term=8774
CD99L2	CD99L2	CD99 molecule like 2	83692	https://www.ncbi.nlm.nih.gov/gene/?term=83692
CBARP	CBARP	CACN subunit beta associated regulatory protein	255057	https://www.ncbi.nlm.nih.gov/gene/?term=255057
SLC12A8	SLC12A8	solute carrier family 12 member 8	84561	https://www.ncbi.nlm.nih.gov/gene/?term=84561
SMYD2	SMYD2	SET and MYND domain containing 2	56950	https://www.ncbi.nlm.nih.gov/gene/?term=56950
MARS2	MARS2	methionyl-tRNA synthetase 2, mitochondrial	92935	https://www.ncbi.nlm.nih.gov/gene/?term=92935
SF3A1	SF3A1	splicing factor 3a subunit 1	10291	https://www.ncbi.nlm.nih.gov/gene/?term=10291
HRH3	HRH3	histamine receptor H3	11255	https://www.ncbi.nlm.nih.gov/gene/?term=11255
CACNB4	CACNB4	calcium voltage-gated channel auxiliary subunit beta 4	785	https://www.ncbi.nlm.nih.gov/gene/?term=785
TBKBP1	TBKBP1	TBK1 binding protein 1	9755	https://www.ncbi.nlm.nih.gov/gene/?term=9755
ZNF385B	ZNF385B	zinc finger protein 385B	151126	https://www.ncbi.nlm.nih.gov/gene/?term=151126
PDZD4	PDZD4	PDZ domain containing 4	57595	https://www.ncbi.nlm.nih.gov/gene/?term=57595
BTN2A1	BTN2A1	butyrophilin subfamily 2 member A1	11120	https://www.ncbi.nlm.nih.gov/gene/?term=11120
ADAMTS3	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	9508	https://www.ncbi.nlm.nih.gov/gene/?term=9508
TSNAX-DISC1	TSNAX-DISC1	TSNAX-DISC1 readthrough (NMD candidate)	100303453	https://www.ncbi.nlm.nih.gov/gene/?term=100303453
OPN3	OPN3	opsin 3	23596	https://www.ncbi.nlm.nih.gov/gene/?term=23596
FGF14	FGF14	fibroblast growth factor 14	2259	https://www.ncbi.nlm.nih.gov/gene/?term=2259
ADGRB3	ADGRB3	adhesion G protein-coupled receptor B3	577	https://www.ncbi.nlm.nih.gov/gene/?term=577
ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	3708	https://www.ncbi.nlm.nih.gov/gene/?term=3708
PREP	PREP	prolyl endopeptidase	5550	https://www.ncbi.nlm.nih.gov/gene/?term=5550
UBE2V2	UBE2V2	ubiquitin conjugating enzyme E2 V2	7336	https://www.ncbi.nlm.nih.gov/gene/?term=7336
SH3RF1	SH3RF1	SH3 domain containing ring finger 1	57630	https://www.ncbi.nlm.nih.gov/gene/?term=57630
PAH	PAH	phenylalanine hydroxylase	5053	https://www.ncbi.nlm.nih.gov/gene/?term=5053
CCDC39	CCDC39	coiled-coil domain containing 39	339829	https://www.ncbi.nlm.nih.gov/gene/?term=339829
RTCA	RTCA	RNA 3'-terminal phosphate cyclase	8634	https://www.ncbi.nlm.nih.gov/gene/?term=8634
CYP46A1	CYP46A1	cytochrome P450 family 46 subfamily A member 1	10858	https://www.ncbi.nlm.nih.gov/gene/?term=10858
DUSP14	DUSP14	dual specificity phosphatase 14	11072	https://www.ncbi.nlm.nih.gov/gene/?term=11072
SLBP	SLBP	stem-loop binding protein	7884	https://www.ncbi.nlm.nih.gov/gene/?term=7884
CYTH3	CYTH3	cytohesin 3	9265	https://www.ncbi.nlm.nih.gov/gene/?term=9265
NAB2	NAB2	NGFI-A binding protein 2	4665	https://www.ncbi.nlm.nih.gov/gene/?term=4665
POMGNT2	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)	84892	https://www.ncbi.nlm.nih.gov/gene/?term=84892
LMBR1	LMBR1	limb development membrane protein 1	64327	https://www.ncbi.nlm.nih.gov/gene/?term=64327
ALDH5A1	ALDH5A1	aldehyde dehydrogenase 5 family member A1	7915	https://www.ncbi.nlm.nih.gov/gene/?term=7915
FSIP1	FSIP1	fibrous sheath interacting protein 1	161835	https://www.ncbi.nlm.nih.gov/gene/?term=161835
NIPAL2	NIPAL2	NIPA like domain containing 2	79815	https://www.ncbi.nlm.nih.gov/gene/?term=79815
RORB	RORB	RAR related orphan receptor B	6096	https://www.ncbi.nlm.nih.gov/gene/?term=6096
MPPED2	MPPED2	metallophosphoesterase domain containing 2	744	https://www.ncbi.nlm.nih.gov/gene/?term=744
OXCT1	OXCT1	3-oxoacid CoA-transferase 1	5019	https://www.ncbi.nlm.nih.gov/gene/?term=5019
MOXD1	MOXD1	monooxygenase DBH like 1	26002	https://www.ncbi.nlm.nih.gov/gene/?term=26002
PCDHA11	PCDHA11	protocadherin alpha 11	56138	https://www.ncbi.nlm.nih.gov/gene/?term=56138
SUSD1	SUSD1	sushi domain containing 1	64420	https://www.ncbi.nlm.nih.gov/gene/?term=64420
SPIN3	SPIN3	spindlin family member 3	169981	https://www.ncbi.nlm.nih.gov/gene/?term=169981
RPL36A-HNRNPH2	RPL36A-HNRNPH2	RPL36A-HNRNPH2 readthrough	100529097	https://www.ncbi.nlm.nih.gov/gene/?term=100529097
OSBPL6	OSBPL6	oxysterol binding protein like 6	114880	https://www.ncbi.nlm.nih.gov/gene/?term=114880
VPS13A	VPS13A	vacuolar protein sorting 13 homolog A	23230	https://www.ncbi.nlm.nih.gov/gene/?term=23230
PANX2	PANX2	pannexin 2	56666	https://www.ncbi.nlm.nih.gov/gene/?term=56666
CELF2	CELF2	CUGBP Elav-like family member 2	10659	https://www.ncbi.nlm.nih.gov/gene/?term=10659
LINC01551	LINC01551	long intergenic non-protein coding RNA 1551	387978	https://www.ncbi.nlm.nih.gov/gene/?term=387978
DGCR5	DGCR5	DiGeorge syndrome critical region gene 5	26220	https://www.ncbi.nlm.nih.gov/gene/?term=26220
DLEU2L	DLEU2L	deleted in lymphocytic leukemia 2-like	79469	https://www.ncbi.nlm.nih.gov/gene/?term=79469
NRP1	NRP1	neuropilin 1	8829	https://www.ncbi.nlm.nih.gov/gene/?term=8829
CDC34	CDC34	cell division cycle 34	997	https://www.ncbi.nlm.nih.gov/gene/?term=997
EPB41L1	EPB41L1	erythrocyte membrane protein band 4.1 like 1	2036	https://www.ncbi.nlm.nih.gov/gene/?term=2036
ESR1	ESR1	estrogen receptor 1	2099	https://www.ncbi.nlm.nih.gov/gene/?term=2099
NOL6	NOL6	nucleolar protein 6	65083	https://www.ncbi.nlm.nih.gov/gene/?term=65083
GCNT4	GCNT4	glucosaminyl (N-acetyl) transferase 4	51301	https://www.ncbi.nlm.nih.gov/gene/?term=51301
XPR1	XPR1	xenotropic and polytropic retrovirus receptor 1	9213	https://www.ncbi.nlm.nih.gov/gene/?term=9213
AP2M1	AP2M1	adaptor related protein complex 2 subunit mu 1	1173	https://www.ncbi.nlm.nih.gov/gene/?term=1173
SNRK	SNRK	SNF related kinase	54861	https://www.ncbi.nlm.nih.gov/gene/?term=54861
FOLH1B	FOLH1B	folate hydrolase 1B	219595	https://www.ncbi.nlm.nih.gov/gene/?term=219595
BTC	BTC	betacellulin	685	https://www.ncbi.nlm.nih.gov/gene/?term=685
METTL6	METTL6	methyltransferase like 6	131965	https://www.ncbi.nlm.nih.gov/gene/?term=131965
ARL4A	ARL4A	ADP ribosylation factor like GTPase 4A	10124	https://www.ncbi.nlm.nih.gov/gene/?term=10124
USP33	USP33	ubiquitin specific peptidase 33	23032	https://www.ncbi.nlm.nih.gov/gene/?term=23032
RGMB	RGMB	repulsive guidance molecule BMP co-receptor b	285704	https://www.ncbi.nlm.nih.gov/gene/?term=285704
DHRS7	DHRS7	dehydrogenase/reductase 7	51635	https://www.ncbi.nlm.nih.gov/gene/?term=51635
RASGEF1A	RASGEF1A	RasGEF domain family member 1A	221002	https://www.ncbi.nlm.nih.gov/gene/?term=221002
CLVS2	CLVS2	clavesin 2	134829	https://www.ncbi.nlm.nih.gov/gene/?term=134829
CTSL	CTSL	cathepsin L	1514	https://www.ncbi.nlm.nih.gov/gene/?term=1514
CDKL2	CDKL2	cyclin dependent kinase like 2	8999	https://www.ncbi.nlm.nih.gov/gene/?term=8999
ASAH2B	ASAH2B	N-acylsphingosine amidohydrolase 2B	653308	https://www.ncbi.nlm.nih.gov/gene/?term=653308
RTN4R	RTN4R	reticulon 4 receptor	65078	https://www.ncbi.nlm.nih.gov/gene/?term=65078
ZNF773	ZNF773	zinc finger protein 773	374928	https://www.ncbi.nlm.nih.gov/gene/?term=374928
CKS2	CKS2	CDC28 protein kinase regulatory subunit 2	1164	https://www.ncbi.nlm.nih.gov/gene/?term=1164
LRRN3	LRRN3	leucine rich repeat neuronal 3	54674	https://www.ncbi.nlm.nih.gov/gene/?term=54674
ANO5	ANO5	anoctamin 5	203859	https://www.ncbi.nlm.nih.gov/gene/?term=203859
LPCAT1	LPCAT1	lysophosphatidylcholine acyltransferase 1	79888	https://www.ncbi.nlm.nih.gov/gene/?term=79888
STRIP2	STRIP2	striatin interacting protein 2	57464	https://www.ncbi.nlm.nih.gov/gene/?term=57464
NECTIN3	NECTIN3	nectin cell adhesion molecule 3	25945	https://www.ncbi.nlm.nih.gov/gene/?term=25945
KLHL14	KLHL14	kelch like family member 14	57565	https://www.ncbi.nlm.nih.gov/gene/?term=57565
RBM20	RBM20	RNA binding motif protein 20	282996	https://www.ncbi.nlm.nih.gov/gene/?term=282996
DYNC1LI1	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1	51143	https://www.ncbi.nlm.nih.gov/gene/?term=51143
MICU3	MICU3	mitochondrial calcium uptake family member 3	286097	https://www.ncbi.nlm.nih.gov/gene/?term=286097
PNMA8A	PNMA8A	PNMA family member 8A	55228	https://www.ncbi.nlm.nih.gov/gene/?term=55228
STK32C	STK32C	serine/threonine kinase 32C	282974	https://www.ncbi.nlm.nih.gov/gene/?term=282974
BEND4	BEND4	BEN domain containing 4	389206	https://www.ncbi.nlm.nih.gov/gene/?term=389206
TCEAL6	TCEAL6	transcription elongation factor A like 6	158931	https://www.ncbi.nlm.nih.gov/gene/?term=158931
ARHGEF9	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	23229	https://www.ncbi.nlm.nih.gov/gene/?term=23229
SMAD3	SMAD3	SMAD family member 3	4088	https://www.ncbi.nlm.nih.gov/gene/?term=4088
GLDC	GLDC	glycine decarboxylase	2731	https://www.ncbi.nlm.nih.gov/gene/?term=2731
OSBPL3	OSBPL3	oxysterol binding protein like 3	26031	https://www.ncbi.nlm.nih.gov/gene/?term=26031
SHISAL1	SHISAL1	shisa like 1	85352	https://www.ncbi.nlm.nih.gov/gene/?term=85352
RAB6B	RAB6B	RAB6B, member RAS oncogene family	51560	https://www.ncbi.nlm.nih.gov/gene/?term=51560
CNTNAP2	CNTNAP2	contactin associated protein like 2	26047	https://www.ncbi.nlm.nih.gov/gene/?term=26047
OXR1	OXR1	oxidation resistance 1	55074	https://www.ncbi.nlm.nih.gov/gene/?term=55074
JAKMIP1	JAKMIP1	janus kinase and microtubule interacting protein 1	152789	https://www.ncbi.nlm.nih.gov/gene/?term=152789
PSMB2	PSMB2	proteasome subunit beta 2	5690	https://www.ncbi.nlm.nih.gov/gene/?term=5690
FAM92A	FAM92A	family with sequence similarity 92 member A	137392	https://www.ncbi.nlm.nih.gov/gene/?term=137392
NRCAM	NRCAM	neuronal cell adhesion molecule	4897	https://www.ncbi.nlm.nih.gov/gene/?term=4897
SATL1	SATL1	spermidine/spermine N1-acetyl transferase like 1	340562	https://www.ncbi.nlm.nih.gov/gene/?term=340562
CYB561	CYB561	cytochrome b561	1534	https://www.ncbi.nlm.nih.gov/gene/?term=1534
UBP1	UBP1	upstream binding protein 1	7342	https://www.ncbi.nlm.nih.gov/gene/?term=7342
LY6E	LY6E	lymphocyte antigen 6 family member E	4061	https://www.ncbi.nlm.nih.gov/gene/?term=4061
ACTR10	ACTR10	actin related protein 10	55860	https://www.ncbi.nlm.nih.gov/gene/?term=55860
CNIH2	CNIH2	cornichon family AMPA receptor auxiliary protein 2	254263	https://www.ncbi.nlm.nih.gov/gene/?term=254263
NRN1	NRN1	neuritin 1	51299	https://www.ncbi.nlm.nih.gov/gene/?term=51299
BRINP3	BRINP3	BMP/retinoic acid inducible neural specific 3	339479	https://www.ncbi.nlm.nih.gov/gene/?term=339479
RTKN2	RTKN2	rhotekin 2	219790	https://www.ncbi.nlm.nih.gov/gene/?term=219790
KLHL34	KLHL34	kelch like family member 34	257240	https://www.ncbi.nlm.nih.gov/gene/?term=257240
COG6	COG6	component of oligomeric golgi complex 6	57511	https://www.ncbi.nlm.nih.gov/gene/?term=57511
