userId	geneSymbol	geneName	entrezgene	gLink
RGS18	RGS18	regulator of G protein signaling 18	64407	https://www.ncbi.nlm.nih.gov/gene/?term=64407
BID	BID	BH3 interacting domain death agonist	637	https://www.ncbi.nlm.nih.gov/gene/?term=637
SURF6	SURF6	surfeit 6	6838	https://www.ncbi.nlm.nih.gov/gene/?term=6838
SPTBN1	SPTBN1	spectrin beta, non-erythrocytic 1	6711	https://www.ncbi.nlm.nih.gov/gene/?term=6711
TNNC2	TNNC2	troponin C2, fast skeletal type	7125	https://www.ncbi.nlm.nih.gov/gene/?term=7125
NDUFS6	NDUFS6	NADH:ubiquinone oxidoreductase subunit S6	4726	https://www.ncbi.nlm.nih.gov/gene/?term=4726
PLAGL1	PLAGL1	PLAG1 like zinc finger 1	5325	https://www.ncbi.nlm.nih.gov/gene/?term=5325
KCNK9	KCNK9	potassium two pore domain channel subfamily K member 9	51305	https://www.ncbi.nlm.nih.gov/gene/?term=51305
KCNJ12	KCNJ12	potassium voltage-gated channel subfamily J member 12	3768	https://www.ncbi.nlm.nih.gov/gene/?term=3768
PXK	PXK	PX domain containing serine/threonine kinase like	54899	https://www.ncbi.nlm.nih.gov/gene/?term=54899
SLC31A2	SLC31A2	solute carrier family 31 member 2	1318	https://www.ncbi.nlm.nih.gov/gene/?term=1318
NUP153	NUP153	nucleoporin 153	9972	https://www.ncbi.nlm.nih.gov/gene/?term=9972
VPS13C	VPS13C	vacuolar protein sorting 13 homolog C	54832	https://www.ncbi.nlm.nih.gov/gene/?term=54832
ANXA4	ANXA4	annexin A4	307	https://www.ncbi.nlm.nih.gov/gene/?term=307
RNF115	RNF115	ring finger protein 115	27246	https://www.ncbi.nlm.nih.gov/gene/?term=27246
UBALD1	UBALD1	UBA like domain containing 1	124402	https://www.ncbi.nlm.nih.gov/gene/?term=124402
USF1	USF1	upstream transcription factor 1	7391	https://www.ncbi.nlm.nih.gov/gene/?term=7391
TNFSF12	TNFSF12	TNF superfamily member 12	8742	https://www.ncbi.nlm.nih.gov/gene/?term=8742
SF3B5	SF3B5	splicing factor 3b subunit 5	83443	https://www.ncbi.nlm.nih.gov/gene/?term=83443
TIMM29	TIMM29	translocase of inner mitochondrial membrane 29	90580	https://www.ncbi.nlm.nih.gov/gene/?term=90580
PPP2R3A	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha	5523	https://www.ncbi.nlm.nih.gov/gene/?term=5523
FNTA	FNTA	farnesyltransferase, CAAX box, alpha	2339	https://www.ncbi.nlm.nih.gov/gene/?term=2339
RTP5	RTP5	receptor transporter protein 5 (putative)	285093	https://www.ncbi.nlm.nih.gov/gene/?term=285093
RALGAPA1	RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1	253959	https://www.ncbi.nlm.nih.gov/gene/?term=253959
MMP24	MMP24	matrix metallopeptidase 24	10893	https://www.ncbi.nlm.nih.gov/gene/?term=10893
KANK4	KANK4	KN motif and ankyrin repeat domains 4	163782	https://www.ncbi.nlm.nih.gov/gene/?term=163782
ZNF461	ZNF461	zinc finger protein 461	92283	https://www.ncbi.nlm.nih.gov/gene/?term=92283
SLC10A7	SLC10A7	solute carrier family 10 member 7	84068	https://www.ncbi.nlm.nih.gov/gene/?term=84068
KIAA1211	KIAA1211	KIAA1211	57482	https://www.ncbi.nlm.nih.gov/gene/?term=57482
MMP24OS	MMP24OS	MMP24 opposite strand	101410538	https://www.ncbi.nlm.nih.gov/gene/?term=101410538
CHMP1A	CHMP1A	charged multivesicular body protein 1A	5119	https://www.ncbi.nlm.nih.gov/gene/?term=5119
FAM177A1	FAM177A1	family with sequence similarity 177 member A1	283635	https://www.ncbi.nlm.nih.gov/gene/?term=283635
NAP1L1	NAP1L1	nucleosome assembly protein 1 like 1	4673	https://www.ncbi.nlm.nih.gov/gene/?term=4673
VDAC1P8	VDAC1P8	voltage dependent anion channel 1 pseudogene 8	100310840	https://www.ncbi.nlm.nih.gov/gene/?term=100310840
RASAL1	RASAL1	RAS protein activator like 1	8437	https://www.ncbi.nlm.nih.gov/gene/?term=8437
ELOB	ELOB	elongin B	6923	https://www.ncbi.nlm.nih.gov/gene/?term=6923
MYO1E	MYO1E	myosin IE	4643	https://www.ncbi.nlm.nih.gov/gene/?term=4643
PSRC1	PSRC1	proline and serine rich coiled-coil 1	84722	https://www.ncbi.nlm.nih.gov/gene/?term=84722
GNE	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase	10020	https://www.ncbi.nlm.nih.gov/gene/?term=10020
MED23	MED23	mediator complex subunit 23	9439	https://www.ncbi.nlm.nih.gov/gene/?term=9439
UXT	UXT	ubiquitously expressed prefoldin like chaperone	8409	https://www.ncbi.nlm.nih.gov/gene/?term=8409
BUD23	BUD23	BUD23, rRNA methyltransferase and ribosome maturation factor	114049	https://www.ncbi.nlm.nih.gov/gene/?term=114049
UQCRQ	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII	27089	https://www.ncbi.nlm.nih.gov/gene/?term=27089
TMCC3	TMCC3	transmembrane and coiled-coil domain family 3	57458	https://www.ncbi.nlm.nih.gov/gene/?term=57458
MKRN2OS	MKRN2OS	MKRN2 opposite strand	100129480	https://www.ncbi.nlm.nih.gov/gene/?term=100129480
ERVW-1	ERVW-1	endogenous retrovirus group W member 1, envelope	30816	https://www.ncbi.nlm.nih.gov/gene/?term=30816
FKBP2	FKBP2	FKBP prolyl isomerase 2	2286	https://www.ncbi.nlm.nih.gov/gene/?term=2286
TRMT112	TRMT112	tRNA methyltransferase subunit 11-2	51504	https://www.ncbi.nlm.nih.gov/gene/?term=51504
OPRK1	OPRK1	opioid receptor kappa 1	4986	https://www.ncbi.nlm.nih.gov/gene/?term=4986
TLR1	TLR1	toll like receptor 1	7096	https://www.ncbi.nlm.nih.gov/gene/?term=7096
SNHG6	SNHG6	small nucleolar RNA host gene 6	641638	https://www.ncbi.nlm.nih.gov/gene/?term=641638
ZSCAN16-AS1	ZSCAN16-AS1	ZSCAN16 antisense RNA 1	100129195	https://www.ncbi.nlm.nih.gov/gene/?term=100129195
SLC12A2	SLC12A2	solute carrier family 12 member 2	6558	https://www.ncbi.nlm.nih.gov/gene/?term=6558
KRT10	KRT10	keratin 10	3858	https://www.ncbi.nlm.nih.gov/gene/?term=3858
SUSD6	SUSD6	sushi domain containing 6	9766	https://www.ncbi.nlm.nih.gov/gene/?term=9766
SMURF1	SMURF1	SMAD specific E3 ubiquitin protein ligase 1	57154	https://www.ncbi.nlm.nih.gov/gene/?term=57154
FKBP15	FKBP15	FKBP prolyl isomerase 15	23307	https://www.ncbi.nlm.nih.gov/gene/?term=23307
H2AFX	H2AFX	H2A histone family member X	3014	https://www.ncbi.nlm.nih.gov/gene/?term=3014
SNHG20	SNHG20	small nucleolar RNA host gene 20	654434	https://www.ncbi.nlm.nih.gov/gene/?term=654434
LINC00624	LINC00624	long intergenic non-protein coding RNA 624	100289211	https://www.ncbi.nlm.nih.gov/gene/?term=100289211
PSENEN	PSENEN	presenilin enhancer, gamma-secretase subunit	55851	https://www.ncbi.nlm.nih.gov/gene/?term=55851
MFSD9	MFSD9	major facilitator superfamily domain containing 9	84804	https://www.ncbi.nlm.nih.gov/gene/?term=84804
ITGA3	ITGA3	integrin subunit alpha 3	3675	https://www.ncbi.nlm.nih.gov/gene/?term=3675
DBNDD2	DBNDD2	dysbindin domain containing 2	55861	https://www.ncbi.nlm.nih.gov/gene/?term=55861
ZBTB25	ZBTB25	zinc finger and BTB domain containing 25	7597	https://www.ncbi.nlm.nih.gov/gene/?term=7597
AGAP9	AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9	642517	https://www.ncbi.nlm.nih.gov/gene/?term=642517
PLCB4	PLCB4	phospholipase C beta 4	5332	https://www.ncbi.nlm.nih.gov/gene/?term=5332
ZNF573	ZNF573	zinc finger protein 573	126231	https://www.ncbi.nlm.nih.gov/gene/?term=126231
C19orf66	C19orf66	chromosome 19 open reading frame 66	55337	https://www.ncbi.nlm.nih.gov/gene/?term=55337
HINT3	HINT3	histidine triad nucleotide binding protein 3	135114	https://www.ncbi.nlm.nih.gov/gene/?term=135114
KLHL28	KLHL28	kelch like family member 28	54813	https://www.ncbi.nlm.nih.gov/gene/?term=54813
NKX6-2	NKX6-2	NK6 homeobox 2	84504	https://www.ncbi.nlm.nih.gov/gene/?term=84504
CYP4F35P	CYP4F35P	cytochrome P450 family 4 subfamily F member 35, pseudogene	284233	https://www.ncbi.nlm.nih.gov/gene/?term=284233
CMTR2	CMTR2	cap methyltransferase 2	55783	https://www.ncbi.nlm.nih.gov/gene/?term=55783
SPP1	SPP1	secreted phosphoprotein 1	6696	https://www.ncbi.nlm.nih.gov/gene/?term=6696
ATP11B	ATP11B	ATPase phospholipid transporting 11B (putative)	23200	https://www.ncbi.nlm.nih.gov/gene/?term=23200
KLHDC8B	KLHDC8B	kelch domain containing 8B	200942	https://www.ncbi.nlm.nih.gov/gene/?term=200942
LINC01881	LINC01881	long intergenic non-protein coding RNA 1881	728323	https://www.ncbi.nlm.nih.gov/gene/?term=728323
NBPF8	NBPF8	NBPF member 8	728841	https://www.ncbi.nlm.nih.gov/gene/?term=728841
PCLAF	PCLAF	PCNA clamp associated factor	9768	https://www.ncbi.nlm.nih.gov/gene/?term=9768
SYTL1	SYTL1	synaptotagmin like 1	84958	https://www.ncbi.nlm.nih.gov/gene/?term=84958
BLMH	BLMH	bleomycin hydrolase	642	https://www.ncbi.nlm.nih.gov/gene/?term=642
EVI2A	EVI2A	ecotropic viral integration site 2A	2123	https://www.ncbi.nlm.nih.gov/gene/?term=2123
MON1B	MON1B	MON1 homolog B, secretory trafficking associated	22879	https://www.ncbi.nlm.nih.gov/gene/?term=22879
TYW1	TYW1	tRNA-yW synthesizing protein 1 homolog	55253	https://www.ncbi.nlm.nih.gov/gene/?term=55253
PABPC5	PABPC5	poly(A) binding protein cytoplasmic 5	140886	https://www.ncbi.nlm.nih.gov/gene/?term=140886
C5orf66	C5orf66	chromosome 5 open reading frame 66	100996485	https://www.ncbi.nlm.nih.gov/gene/?term=100996485
ZNF333	ZNF333	zinc finger protein 333	84449	https://www.ncbi.nlm.nih.gov/gene/?term=84449
GPN2	GPN2	GPN-loop GTPase 2	54707	https://www.ncbi.nlm.nih.gov/gene/?term=54707
SNRPD2	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide	6633	https://www.ncbi.nlm.nih.gov/gene/?term=6633
SIAH1	SIAH1	siah E3 ubiquitin protein ligase 1	6477	https://www.ncbi.nlm.nih.gov/gene/?term=6477
ZBTB18	ZBTB18	zinc finger and BTB domain containing 18	10472	https://www.ncbi.nlm.nih.gov/gene/?term=10472
CLDN11	CLDN11	claudin 11	5010	https://www.ncbi.nlm.nih.gov/gene/?term=5010
WDR83OS	WDR83OS	WD repeat domain 83 opposite strand	51398	https://www.ncbi.nlm.nih.gov/gene/?term=51398
BBC3	BBC3	BCL2 binding component 3	27113	https://www.ncbi.nlm.nih.gov/gene/?term=27113
MMACHC	MMACHC	metabolism of cobalamin associated C	25974	https://www.ncbi.nlm.nih.gov/gene/?term=25974
ZNF221	ZNF221	zinc finger protein 221	7638	https://www.ncbi.nlm.nih.gov/gene/?term=7638
TMEM88B	TMEM88B	transmembrane protein 88B	643965	https://www.ncbi.nlm.nih.gov/gene/?term=643965
BAD	BAD	BCL2 associated agonist of cell death	572	https://www.ncbi.nlm.nih.gov/gene/?term=572
PICALM	PICALM	phosphatidylinositol binding clathrin assembly protein	8301	https://www.ncbi.nlm.nih.gov/gene/?term=8301
S1PR5	S1PR5	sphingosine-1-phosphate receptor 5	53637	https://www.ncbi.nlm.nih.gov/gene/?term=53637
HRAS	HRAS	HRas proto-oncogene, GTPase	3265	https://www.ncbi.nlm.nih.gov/gene/?term=3265
PPP1R15A	PPP1R15A	protein phosphatase 1 regulatory subunit 15A	23645	https://www.ncbi.nlm.nih.gov/gene/?term=23645
EDRF1	EDRF1	erythroid differentiation regulatory factor 1	26098	https://www.ncbi.nlm.nih.gov/gene/?term=26098
GPR160	GPR160	G protein-coupled receptor 160	26996	https://www.ncbi.nlm.nih.gov/gene/?term=26996
CDK12	CDK12	cyclin dependent kinase 12	51755	https://www.ncbi.nlm.nih.gov/gene/?term=51755
ZNF484	ZNF484	zinc finger protein 484	83744	https://www.ncbi.nlm.nih.gov/gene/?term=83744
SERINC5	SERINC5	serine incorporator 5	256987	https://www.ncbi.nlm.nih.gov/gene/?term=256987
SLA2	SLA2	Src like adaptor 2	84174	https://www.ncbi.nlm.nih.gov/gene/?term=84174
UBR2	UBR2	ubiquitin protein ligase E3 component n-recognin 2	23304	https://www.ncbi.nlm.nih.gov/gene/?term=23304
EBLN2	EBLN2	endogenous Bornavirus like nucleoprotein 2	55096	https://www.ncbi.nlm.nih.gov/gene/?term=55096
ADAMTS19	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19	171019	https://www.ncbi.nlm.nih.gov/gene/?term=171019
C1orf194	C1orf194	chromosome 1 open reading frame 194	127003	https://www.ncbi.nlm.nih.gov/gene/?term=127003
KLF12	KLF12	Kruppel like factor 12	11278	https://www.ncbi.nlm.nih.gov/gene/?term=11278
ASPA	ASPA	aspartoacylase	443	https://www.ncbi.nlm.nih.gov/gene/?term=443
DCSTAMP	DCSTAMP	dendrocyte expressed seven transmembrane protein	81501	https://www.ncbi.nlm.nih.gov/gene/?term=81501
SRGAP2C	SRGAP2C	SLIT-ROBO Rho GTPase activating protein 2C	653464	https://www.ncbi.nlm.nih.gov/gene/?term=653464
NDUFS8	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8	4728	https://www.ncbi.nlm.nih.gov/gene/?term=4728
HCFC2	HCFC2	host cell factor C2	29915	https://www.ncbi.nlm.nih.gov/gene/?term=29915
EIF5A	EIF5A	eukaryotic translation initiation factor 5A	1984	https://www.ncbi.nlm.nih.gov/gene/?term=1984
SYVN1	SYVN1	synoviolin 1	84447	https://www.ncbi.nlm.nih.gov/gene/?term=84447
FUT11	FUT11	fucosyltransferase 11	170384	https://www.ncbi.nlm.nih.gov/gene/?term=170384
ANKRD6	ANKRD6	ankyrin repeat domain 6	22881	https://www.ncbi.nlm.nih.gov/gene/?term=22881
ZSWIM5	ZSWIM5	zinc finger SWIM-type containing 5	57643	https://www.ncbi.nlm.nih.gov/gene/?term=57643
SYT6	SYT6	synaptotagmin 6	148281	https://www.ncbi.nlm.nih.gov/gene/?term=148281
RPL35A	RPL35A	ribosomal protein L35a	6165	https://www.ncbi.nlm.nih.gov/gene/?term=6165
SPHAR	SPHAR	S-phase response (cyclin related)	10638	https://www.ncbi.nlm.nih.gov/gene/?term=10638
MAZ	MAZ	MYC associated zinc finger protein	4150	https://www.ncbi.nlm.nih.gov/gene/?term=4150
PLEKHM3	PLEKHM3	pleckstrin homology domain containing M3	389072	https://www.ncbi.nlm.nih.gov/gene/?term=389072
MCM9	MCM9	minichromosome maintenance 9 homologous recombination repair factor	254394	https://www.ncbi.nlm.nih.gov/gene/?term=254394
ENDOD1	ENDOD1	endonuclease domain containing 1	23052	https://www.ncbi.nlm.nih.gov/gene/?term=23052
PALM2	PALM2	paralemmin 2	114299	https://www.ncbi.nlm.nih.gov/gene/?term=114299
KRIT1	KRIT1	KRIT1, ankyrin repeat containing	889	https://www.ncbi.nlm.nih.gov/gene/?term=889
PCGF2	PCGF2	polycomb group ring finger 2	7703	https://www.ncbi.nlm.nih.gov/gene/?term=7703
FKBP1A	FKBP1A	FKBP prolyl isomerase 1A	2280	https://www.ncbi.nlm.nih.gov/gene/?term=2280
SEL1L3	SEL1L3	SEL1L family member 3	23231	https://www.ncbi.nlm.nih.gov/gene/?term=23231
DOHH	DOHH	deoxyhypusine hydroxylase	83475	https://www.ncbi.nlm.nih.gov/gene/?term=83475
LRRC3B	LRRC3B	leucine rich repeat containing 3B	116135	https://www.ncbi.nlm.nih.gov/gene/?term=116135
DUSP2	DUSP2	dual specificity phosphatase 2	1844	https://www.ncbi.nlm.nih.gov/gene/?term=1844
DEGS2	DEGS2	delta 4-desaturase, sphingolipid 2	123099	https://www.ncbi.nlm.nih.gov/gene/?term=123099
FBXO6	FBXO6	F-box protein 6	26270	https://www.ncbi.nlm.nih.gov/gene/?term=26270
NPAT	NPAT	nuclear protein, coactivator of histone transcription	4863	https://www.ncbi.nlm.nih.gov/gene/?term=4863
UST	UST	uronyl 2-sulfotransferase	10090	https://www.ncbi.nlm.nih.gov/gene/?term=10090
ZNF671	ZNF671	zinc finger protein 671	79891	https://www.ncbi.nlm.nih.gov/gene/?term=79891
CBFA2T3	CBFA2T3	CBFA2/RUNX1 translocation partner 3	863	https://www.ncbi.nlm.nih.gov/gene/?term=863
GPS1	GPS1	G protein pathway suppressor 1	2873	https://www.ncbi.nlm.nih.gov/gene/?term=2873
CNOT9	CNOT9	CCR4-NOT transcription complex subunit 9	9125	https://www.ncbi.nlm.nih.gov/gene/?term=9125
FBXO17	FBXO17	F-box protein 17	115290	https://www.ncbi.nlm.nih.gov/gene/?term=115290
HCG11	HCG11	HLA complex group 11	493812	https://www.ncbi.nlm.nih.gov/gene/?term=493812
ZNF542P	ZNF542P	zinc finger protein 542, pseudogene	147947	https://www.ncbi.nlm.nih.gov/gene/?term=147947
ZNF772	ZNF772	zinc finger protein 772	400720	https://www.ncbi.nlm.nih.gov/gene/?term=400720
RASSF7	RASSF7	Ras association domain family member 7	8045	https://www.ncbi.nlm.nih.gov/gene/?term=8045
ZNF398	ZNF398	zinc finger protein 398	57541	https://www.ncbi.nlm.nih.gov/gene/?term=57541
STRN	STRN	striatin	6801	https://www.ncbi.nlm.nih.gov/gene/?term=6801
R3HDM4	R3HDM4	R3H domain containing 4	91300	https://www.ncbi.nlm.nih.gov/gene/?term=91300
UVRAG	UVRAG	UV radiation resistance associated	7405	https://www.ncbi.nlm.nih.gov/gene/?term=7405
JKAMP	JKAMP	JNK1/MAPK8 associated membrane protein	51528	https://www.ncbi.nlm.nih.gov/gene/?term=51528
SCX	SCX	scleraxis bHLH transcription factor	642658	https://www.ncbi.nlm.nih.gov/gene/?term=642658
MME	MME	membrane metalloendopeptidase	4311	https://www.ncbi.nlm.nih.gov/gene/?term=4311
TNNT2	TNNT2	troponin T2, cardiac type	7139	https://www.ncbi.nlm.nih.gov/gene/?term=7139
SMG1	SMG1	SMG1, nonsense mediated mRNA decay associated PI3K related kinase	23049	https://www.ncbi.nlm.nih.gov/gene/?term=23049
HCFC1R1	HCFC1R1	host cell factor C1 regulator 1	54985	https://www.ncbi.nlm.nih.gov/gene/?term=54985
CDK11B	CDK11B	cyclin dependent kinase 11B	984	https://www.ncbi.nlm.nih.gov/gene/?term=984
IPO11	IPO11	importin 11	51194	https://www.ncbi.nlm.nih.gov/gene/?term=51194
C20orf27	C20orf27	chromosome 20 open reading frame 27	54976	https://www.ncbi.nlm.nih.gov/gene/?term=54976
ARFGEF1	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1	10565	https://www.ncbi.nlm.nih.gov/gene/?term=10565
GPATCH3	GPATCH3	G-patch domain containing 3	63906	https://www.ncbi.nlm.nih.gov/gene/?term=63906
KRT17	KRT17	keratin 17	3872	https://www.ncbi.nlm.nih.gov/gene/?term=3872
PCDHGA11	PCDHGA11	protocadherin gamma subfamily A, 11	56105	https://www.ncbi.nlm.nih.gov/gene/?term=56105
MRPL40	MRPL40	mitochondrial ribosomal protein L40	64976	https://www.ncbi.nlm.nih.gov/gene/?term=64976
AGPAT4-IT1	AGPAT4-IT1	AGPAT4 intronic transcript 1	79992	https://www.ncbi.nlm.nih.gov/gene/?term=79992
BOP1	BOP1	BOP1 ribosomal biogenesis factor	23246	https://www.ncbi.nlm.nih.gov/gene/?term=23246
SSU72	SSU72	SSU72 homolog, RNA polymerase II CTD phosphatase	29101	https://www.ncbi.nlm.nih.gov/gene/?term=29101
FOSB	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit	2354	https://www.ncbi.nlm.nih.gov/gene/?term=2354
SLC30A4	SLC30A4	solute carrier family 30 member 4	7782	https://www.ncbi.nlm.nih.gov/gene/?term=7782
RHBDD3	RHBDD3	rhomboid domain containing 3	25807	https://www.ncbi.nlm.nih.gov/gene/?term=25807
RHBDL1	RHBDL1	rhomboid like 1	9028	https://www.ncbi.nlm.nih.gov/gene/?term=9028
TRAF7	TRAF7	TNF receptor associated factor 7	84231	https://www.ncbi.nlm.nih.gov/gene/?term=84231
COMTD1	COMTD1	catechol-O-methyltransferase domain containing 1	118881	https://www.ncbi.nlm.nih.gov/gene/?term=118881
MKRN3	MKRN3	makorin ring finger protein 3	7681	https://www.ncbi.nlm.nih.gov/gene/?term=7681
FUT1	FUT1	fucosyltransferase 1 (H blood group)	2523	https://www.ncbi.nlm.nih.gov/gene/?term=2523
PTPDC1	PTPDC1	protein tyrosine phosphatase domain containing 1	138639	https://www.ncbi.nlm.nih.gov/gene/?term=138639
BIN1	BIN1	bridging integrator 1	274	https://www.ncbi.nlm.nih.gov/gene/?term=274
NOXO1	NOXO1	NADPH oxidase organizer 1	124056	https://www.ncbi.nlm.nih.gov/gene/?term=124056
COL4A5	COL4A5	collagen type IV alpha 5 chain	1287	https://www.ncbi.nlm.nih.gov/gene/?term=1287
SNX18	SNX18	sorting nexin 18	112574	https://www.ncbi.nlm.nih.gov/gene/?term=112574
CPSF6	CPSF6	cleavage and polyadenylation specific factor 6	11052	https://www.ncbi.nlm.nih.gov/gene/?term=11052
ARID5B	ARID5B	AT-rich interaction domain 5B	84159	https://www.ncbi.nlm.nih.gov/gene/?term=84159
ABHD17C	ABHD17C	abhydrolase domain containing 17C	58489	https://www.ncbi.nlm.nih.gov/gene/?term=58489
LNX2	LNX2	ligand of numb-protein X 2	222484	https://www.ncbi.nlm.nih.gov/gene/?term=222484
PIP4K2A	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha	5305	https://www.ncbi.nlm.nih.gov/gene/?term=5305
VKORC1	VKORC1	vitamin K epoxide reductase complex subunit 1	79001	https://www.ncbi.nlm.nih.gov/gene/?term=79001
ARSJ	ARSJ	arylsulfatase family member J	79642	https://www.ncbi.nlm.nih.gov/gene/?term=79642
FXYD7	FXYD7	FXYD domain containing ion transport regulator 7	53822	https://www.ncbi.nlm.nih.gov/gene/?term=53822
LGALS1	LGALS1	galectin 1	3956	https://www.ncbi.nlm.nih.gov/gene/?term=3956
PLA2G4A	PLA2G4A	phospholipase A2 group IVA	5321	https://www.ncbi.nlm.nih.gov/gene/?term=5321
KLF7	KLF7	Kruppel like factor 7	8609	https://www.ncbi.nlm.nih.gov/gene/?term=8609
ANAPC11	ANAPC11	anaphase promoting complex subunit 11	51529	https://www.ncbi.nlm.nih.gov/gene/?term=51529
ABCB10	ABCB10	ATP binding cassette subfamily B member 10	23456	https://www.ncbi.nlm.nih.gov/gene/?term=23456
FA2H	FA2H	fatty acid 2-hydroxylase	79152	https://www.ncbi.nlm.nih.gov/gene/?term=79152
MESP1	MESP1	mesoderm posterior bHLH transcription factor 1	55897	https://www.ncbi.nlm.nih.gov/gene/?term=55897
FMC1	FMC1	formation of mitochondrial complex V assembly factor 1 homolog	154791	https://www.ncbi.nlm.nih.gov/gene/?term=154791
GPX4	GPX4	glutathione peroxidase 4	2879	https://www.ncbi.nlm.nih.gov/gene/?term=2879
EPB41L2	EPB41L2	erythrocyte membrane protein band 4.1 like 2	2037	https://www.ncbi.nlm.nih.gov/gene/?term=2037
PLP1	PLP1	proteolipid protein 1	5354	https://www.ncbi.nlm.nih.gov/gene/?term=5354
ZNF207	ZNF207	zinc finger protein 207	7756	https://www.ncbi.nlm.nih.gov/gene/?term=7756
EGR4	EGR4	early growth response 4	1961	https://www.ncbi.nlm.nih.gov/gene/?term=1961
INAFM1	INAFM1	InaF motif containing 1	255783	https://www.ncbi.nlm.nih.gov/gene/?term=255783
GCAT	GCAT	glycine C-acetyltransferase	23464	https://www.ncbi.nlm.nih.gov/gene/?term=23464
SCMH1	SCMH1	Scm polycomb group protein homolog 1	22955	https://www.ncbi.nlm.nih.gov/gene/?term=22955
SCHIP1	SCHIP1	schwannomin interacting protein 1	29970	https://www.ncbi.nlm.nih.gov/gene/?term=29970
RLF	RLF	rearranged L-myc fusion	6018	https://www.ncbi.nlm.nih.gov/gene/?term=6018
FNDC3A	FNDC3A	fibronectin type III domain containing 3A	22862	https://www.ncbi.nlm.nih.gov/gene/?term=22862
MSRB2	MSRB2	methionine sulfoxide reductase B2	22921	https://www.ncbi.nlm.nih.gov/gene/?term=22921
KCNH2	KCNH2	potassium voltage-gated channel subfamily H member 2	3757	https://www.ncbi.nlm.nih.gov/gene/?term=3757
PHF5A	PHF5A	PHD finger protein 5A	84844	https://www.ncbi.nlm.nih.gov/gene/?term=84844
GFER	GFER	growth factor, augmenter of liver regeneration	2671	https://www.ncbi.nlm.nih.gov/gene/?term=2671
SNX25	SNX25	sorting nexin 25	83891	https://www.ncbi.nlm.nih.gov/gene/?term=83891
UGT8	UGT8	UDP glycosyltransferase 8	7368	https://www.ncbi.nlm.nih.gov/gene/?term=7368
C19orf53	C19orf53	chromosome 19 open reading frame 53	28974	https://www.ncbi.nlm.nih.gov/gene/?term=28974
VPS13B	VPS13B	vacuolar protein sorting 13 homolog B	157680	https://www.ncbi.nlm.nih.gov/gene/?term=157680
SNX13	SNX13	sorting nexin 13	23161	https://www.ncbi.nlm.nih.gov/gene/?term=23161
PSG8-AS1	PSG8-AS1	PSG8 antisense RNA 1	100289650	https://www.ncbi.nlm.nih.gov/gene/?term=100289650
FAM149B1	FAM149B1	family with sequence similarity 149 member B1	317662	https://www.ncbi.nlm.nih.gov/gene/?term=317662
RAB37	RAB37	RAB37, member RAS oncogene family	326624	https://www.ncbi.nlm.nih.gov/gene/?term=326624
TMEM42	TMEM42	transmembrane protein 42	131616	https://www.ncbi.nlm.nih.gov/gene/?term=131616
CD24	CD24	CD24 molecule	100133941	https://www.ncbi.nlm.nih.gov/gene/?term=100133941
NAV1	NAV1	neuron navigator 1	89796	https://www.ncbi.nlm.nih.gov/gene/?term=89796
SLC2A3P1	SLC2A3P1	solute carrier family 2 member 3 pseudogene 1	100128062	https://www.ncbi.nlm.nih.gov/gene/?term=100128062
PALM	PALM	paralemmin	5064	https://www.ncbi.nlm.nih.gov/gene/?term=5064
FSCN1	FSCN1	fascin actin-bundling protein 1	6624	https://www.ncbi.nlm.nih.gov/gene/?term=6624
C5orf49	C5orf49	chromosome 5 open reading frame 49	134121	https://www.ncbi.nlm.nih.gov/gene/?term=134121
SUMO3	SUMO3	small ubiquitin-like modifier 3	6612	https://www.ncbi.nlm.nih.gov/gene/?term=6612
HPCAL1	HPCAL1	hippocalcin like 1	3241	https://www.ncbi.nlm.nih.gov/gene/?term=3241
APPBP2	APPBP2	amyloid beta precursor protein binding protein 2	10513	https://www.ncbi.nlm.nih.gov/gene/?term=10513
KCNIP2	KCNIP2	potassium voltage-gated channel interacting protein 2	30819	https://www.ncbi.nlm.nih.gov/gene/?term=30819
PRR5	PRR5	proline rich 5	55615	https://www.ncbi.nlm.nih.gov/gene/?term=55615
RTL9	RTL9	retrotransposon Gag like 9	57529	https://www.ncbi.nlm.nih.gov/gene/?term=57529
ZNF154	ZNF154	zinc finger protein 154	7710	https://www.ncbi.nlm.nih.gov/gene/?term=7710
LRRC27	LRRC27	leucine rich repeat containing 27	80313	https://www.ncbi.nlm.nih.gov/gene/?term=80313
AP3M1	AP3M1	adaptor related protein complex 3 subunit mu 1	26985	https://www.ncbi.nlm.nih.gov/gene/?term=26985
SFT2D1	SFT2D1	SFT2 domain containing 1	113402	https://www.ncbi.nlm.nih.gov/gene/?term=113402
